"am" "dmin" "dmax" "rv" "md" "ou" "moi" "jti" "eo" "ecc" "sma" "inc" "anl" "op" "pd" "pa" "ad" "pt" "ma" "mm" "haz"
"512" 17.2 0.9650614696 2.1579430484 21.9991771481 0.2985416342 0 0.219636 3.971 2458000.5 0.594474957110196 1.68705600449053 14.5857050765938 317.431945382754 800.37345547363 0.684143458578524 345.749871077949 2.68996855040254 2458178.2624611 280.044217412572 0.44979002931446 "False"
"513" 20.5 0.2111324448 0.4721064988 12.4373668236 0.3456495395 1 0.128608 4.789 2458000.5 0.226371549679031 1.34053358839435 23.4731842398627 185.281080401006 566.9111216695 1.03707492259273 119.285859769013 1.64399225419597 2457831.50905781 107.312657774007 0.635020175543274 "False"
"514" 20.8 0.1838886721 0.411187571 17.8865244352 0.0318042452 8 0.0311557 3.067 2450936.5 0.692874488725821 2.51161425038536 6.79115923437321 213.905003482136 1453.87756388957 0.771380810773118 80.4200498679474 4.25184768999761 2450984.66866643 348.072778379015 0.247613697976663 "True"
"515" 16.7 1.214940408 2.7166893409 26.086640422 0.1178698089 0 0.115277 5.016 2458000.5 0.580214033203776 1.18425256329169 36.8268722313664 53.5107956595133 470.722466854419 0.497132607212307 277.129641565908 1.87137251937107 2458052.2729786 320.40496554161 0.764781852044759 "False"
"516" 19.4 0.3503926411 0.7835017643 10.2631978228 0.1979909668 0 0.0955809 6.559 2458000.5 0.265843356753976 0.901742999997238 10.5294656044309 101.803781731249 312.768204087414 0.662020613948572 349.070891949102 1.1414653860459 2458041.61490622 312.676243788957 1.1510121402858 "False"
"517" 22.6 0.0802703167 0.1794898848 8.5901263264 0.1393555719 4 0.0268535 4.425 2458000.5 0.379930048572159 1.50708731566283 12.4948929708272 22.1466824046491 675.781111513223 0.934499558620568 231.322665758013 2.0796750727051 2457733.6236252 142.169547639492 0.532716872174602 "False"
"518" 26.3 0.0146067964 0.0326617897 7.7832755569 0.0654160031 6 0.00597035 5.818 2458000.5 0.207113403295072 1.05365644160819 2.84405777219347 215.979859471708 395.045361450777 0.835430070082939 277.453087638452 1.27188281313343 2457981.81360004 17.0286874385814 0.911287753583348 "False"
"519" 21.2 0.1529519353 0.3420109247 15.2386309158 0.4168629222 1 0.0704208 5.384 2458000.5 0.144743923280804 1.13568948807761 29.8431703631207 47.5551660030327 442.066734849793 0.971305335944489 71.1522848935957 1.30007364021073 2457873.88415334 103.110460943593 0.814356683323666 "False"
"520" 24.5 0.0334622374 0.0748238376 15.0082234403 0.0429409788 7 0.0382281 6.388 2458000.5 0.430964179174282 0.920250953325068 14.7775233759253 227.166394414648 322.446628935404 0.52365575659098 136.434079737074 1.31684615005916 2458114.15766513 233.105327282376 1.11646383523556 "False"
"521" 20.6 0.2016299194 0.4508582062 18.3663494126 0.0597775087 7 0.0533135 3.486 2458000.5 0.509698848672226 2.04382708953322 29.3839411162426 241.409910318092 1067.24628950325 1.00209077511303 324.528108780185 3.08556340395341 2458402.24330686 224.485272151219 0.337316703314624 "False"
"522" 20.9 0.1756123185 0.3926810818 11.1315084688 0.27754302 0 0.172916 5.047 2458000.5 0.13401560909411 1.25639974160076 21.6003107866838 75.6665865447543 514.387237195335 1.08802256496445 63.8027852898568 1.42477691823706 2458036.8057529 334.590988850478 0.699861843312594 "False"
"523" 26.6 0.0127219879 0.0284472297 6.2762845316 0.017956637 5 0.00752234 6.458 2458000.5 0.163940061898363 0.92331411331762 8.108076281103 58.8511474392043 324.057918351296 0.771945940428697 317.347286200982 1.07468228620654 2457839.31946498 179.057474981934 1.11091252400671 "False"
"524" 26.3 0.0146067964 0.0326617897 12.4079554674 0.0172990134 7 0.00431893 5.554 2458000.5 0.38252810326545 1.10649835841548 2.23465182485759 72.400490270132 425.132775225021 0.683231640104474 270.527971969184 1.52976507672649 2457792.05612036 176.509083851747 0.846794274587401 "False"
"525" 21.2 0.1529519353 0.3420109247 14.1556577682 0.1848601884 2 0.0558885 6.192 2458000.5 0.188407738957141 0.964138619607315 19.8705331093599 57.3243231856281 345.786191145977 0.782487442245842 315.226000556577 1.14578979696879 2457969.36610629 32.4136764971567 1.0411057735039 "False"
"526" 25.2 0.0242412481 0.0542050786 16.5171417096 0.291081264 3 0.00731132 5.318 2458000.5 0.293373061369425 1.17970846963138 4.87312549292565 70.791385706975 468.015754830597 0.833613784372183 76.2700171545308 1.52580315489058 2457887.77811566 86.7062229079953 0.769204874588689 "False"
"527" 27.3 0.0092162655 0.0206081961 4.778250365 0.1153297346 6 0.00219311 5.891 2458000.5 0.174644594434975 1.03626462885605 8.41056029335553 54.6833833161865 385.304817099366 0.855286613022175 272.918564298025 1.21724264468993 2458022.44807799 339.493357657486 0.93432519922833 "False"
"528" 16.2 1.5295193534 3.4201092472 17.2380452017 0.4150898237 0 0.114243 6.492 2458000.5 0.351074077961359 0.90782799240246 13.6048716978619 75.7332339281238 315.939394624925 0.589113117022254 202.708741851562 1.22654286778267 2457934.37774202 75.343604742216 1.13945904222353 "False"
"529" 19.8 0.2914439045 0.6516883822 10.8507396964 0.3399863486 0 0.0628025 6.528 2455256.5 0.271779246549495 0.908047544713227 7.25396961277474 315.465851566558 316.054013393755 0.661259067179947 336.443010437119 1.15483602224651 2455101.13105682 176.97234388868 1.13904581098135 "False"
"530" 19.4 0.3503926411 0.7835017643 20.1144513725 0.0832189641 0 0.00539934 4.39 2458000.5 0.639783205313624 1.44780162547381 10.9303762630969 98.5953901690154 636.300136929278 0.5215224608699 260.068078476934 2.37408079007772 2458025.92791138 345.613631735326 0.565770741048909 "True"
"531" 25.5 0.0211132445 0.0472106499 4.5655252256 0.0053887661 3 0.00242328 5.174 2458000.5 0.201773086139018 1.23288041401927 1.481035557515 84.3662110881179 500.011343182632 0.984118328042253 209.372422159777 1.48164249999629 2458001.11611935 359.556404131563 0.719983666187565 "False"
"532" 23.8 0.046190746 0.1032856481 7.6960069817 0.0850374055 7 0.0525666 5.957 2458000.5 0.163510696020796 1.01930191593812 12.6776453957096 259.337135564369 375.883002843063 0.852635150207746 69.8057754826885 1.18596868166849 2458174.03840279 193.794493146465 0.957744822929133 "False"
"533" 20.7 0.1925550782 0.4305662442 22.8694652399 0.1153682598 0 0.00371747 3.043 2458000.5 0.720592868759425 2.48807754649035 7.27532187335584 248.179253864451 1433.48876944493 0.695186609568958 286.207957228169 4.28096848341175 2458083.0017222 339.280884074511 0.251135556603906 "True"
"534" 22.4 0.0880146521 0.1968067451 4.4868431855 0.3309178451 4 0.241742 4.793 2458000.5 0.123654377860541 1.37749284114754 6.24047250636383 267.62054869099 590.517065086434 1.20715982086809 271.812716668288 1.54782586142699 2457946.77771226 32.7509986221496 0.609635218496703 "False"
"535" 25.643 0.019767647 0.0442018024 8.8625928859 0.3705231747 6 0.0135919 6.444 2458000.5 0.409492045489086 0.911050872697132 16.2675864328332 178.455199148475 317.62331167645 0.537982787291767 231.368432974226 1.2841189581025 2458075.29950596 275.220888534529 1.13341806714338 "False"
"536" 18.2 0.6089126221 1.3615700154 24.6664974161 0.4116088395 0 0.388359 5.445 2458000.5 0.462623342648866 1.10000902346105 28.7929180495925 94.2846531083093 421.398318636811 0.591119172083585 194.827208202875 1.60889887483852 2458154.77954616 228.199197383298 0.854298615059904 "False"
"537" 20.2 0.2424124811 0.5420507863 10.6944267627 0.1759531135 1 0.140226 4.823 2458000.5 0.140137896321843 1.34149819438886 20.1169511702014 81.3461287110435 567.523128969298 1.15350345950765 189.905893672969 1.52949292927006 2457792.08482566 132.205118935642 0.634335380575256 "False"
"538" 18.3 0.5815070396 1.30028927 39.6241313317 0.397913172 1 0.0658877 4.696 2458000.5 0.748137129766328 1.25239159731692 33.8254459633984 253.006552749835 511.92771775581 0.315430942356771 225.068936757742 2.18935225227706 2458106.09448494 285.743394509491 0.703224278572312 "False"
"539" 21.3 0.1460679643 0.3266178974 9.9810213335 0.2151934525 2 0.00282576 4.289 2458000.5 0.502132634058134 1.55077598624589 8.41881122303989 23.510864413864 705.378190887244 0.772080755438138 287.849227854597 2.32947121705363 2458070.55426826 324.246787184956 0.510364517433098 "True"
"540" 21.5 0.1332155667 0.2978790628 14.4027358808 0.3105608846 2 0.0821044 5.954 2458000.5 0.105770118998485 1.01656993806338 18.0169603607231 117.383092195711 374.372828622105 0.90904721474413 222.311687755851 1.12409266138262 2458144.83769071 221.203686050133 0.961608248453808 "False"
"541" 20.1 0.2538370294 0.5675968529 19.8090403129 0.1341920635 1 0.084278 5.358 2458000.5 0.111619816260452 1.11687937093756 40.5749795976094 272.830298054588 431.129589989382 0.992213500768418 252.80038373016 1.2415452411067 2458202.63845994 191.211201296342 0.835015754796292 "False"
"542" 26.6 0.0127219879 0.0284472297 7.7640117591 0.1006676058 6 0.0141892 6.585 2458000.5 0.265981058502211 0.899051247914903 5.59129820882459 356.064875762247 311.368804463875 0.659920645346763 44.7527272480119 1.13818185048304 2457936.73509528 73.724038410326 1.1561851888787 "False"
"543" 17.1 1.0105434154 2.2596437711 29.2314971128 0.3691091017 0 0.0336834 3.26 2458000.5 0.621902874503123 1.907313014184 55.8641164746292 271.113842153406 962.124746271616 0.721149568085755 71.4926323870487 3.09347646028225 2457788.6359048 79.2735812786467 0.374171853904659 "True"
"544" 19.8 0.2914439045 0.6516883822 33.831660781 0.4755555318 3 0.295139 5.34 2458000.5 0.661442132356836 1.09561750918628 30.9329651271547 91.8840178233474 418.877345896362 0.370929927662623 342.803903826523 1.82030509070995 2458174.2625048 210.66153053752 0.859440128540804 "False"
"545" 19 0.4212646106 0.9419763057 15.5243262671 0.1544314277 0 0.0486794 3.607 2458000.5 0.600489025245411 1.97525091037677 9.10612749164124 182.329753207127 1013.98570590325 0.789134416589513 43.255403566565 3.16136740416402 2458066.83544905 336.448621002051 0.35503459062997 "True"
"546" 20.8 0.1838886721 0.411187571 17.1344721739 0.4302254848 2 0.316266 5.681 2458000.5 0.407240839904753 1.05622660467876 23.4645170768355 205.087207915573 396.49168191645 0.626087995059636 195.296351311557 1.48636521429788 2457808.16521495 174.632976616621 0.907963562463488 "False"
"547" 26.5 0.0133215567 0.0297879063 7.9125493789 0.4422570888 6 0.0151862 5.286 2458000.5 0.189403374851189 1.1905397625746 12.9211819471254 337.635515140368 474.476037602123 0.965047513648437 138.543888271694 1.41603201150076 2457882.74798561 89.3421834243808 0.758731677619265 "False"
"548" 25.187 0.024386809 0.0545305626 11.0224204287 0.3351057689 6 0.0240122 6.825 2458000.5 0.326035793746752 0.85306145485372 18.6730119522672 181.707208288901 287.785498060981 0.574932886305729 323.601137413423 1.13119002340171 2458114.15790881 217.821719828291 1.25093169192187 "False"
"549" 20.7 0.1925550782 0.4305662442 13.7466010842 0.2632146314 0 0.143015 4.911 2458000.5 0.249441069304206 1.31003473606265 14.9755113024751 119.311363753602 547.674655583112 0.983258270673526 267.378524483269 1.63681120145177 2458217.78453441 217.173539820518 0.657324556340308 "False"
"550" 24.3 0.0366906138 0.0820427065 8.6219680589 0.2976443671 6 0.0176679 6.71 2458000.5 0.218824647951905 0.880760394078634 2.53995594487694 72.8056981092352 301.915279447425 0.688028310914396 201.587164100639 1.07349247724287 2457945.82834458 65.1897975758305 1.19238748253776 "False"
"551" 24 0.0421264611 0.0941976306 14.6693768102 0.3745197385 4 0.0109591 5.516 2458000.5 0.148396751098746 1.13219699925187 4.06963220326733 2.58307080555316 440.02912830399 0.964182642959138 233.248804596445 1.30021135554459 2458030.21192443 335.691852867863 0.818127657565655 "False"
"552" 21.5 0.1332155667 0.2978790628 16.1930688692 0.1927693977 2 0.0266238 5.786 2458000.5 0.0950012083596941 1.03746361657498 29.9222123442933 136.762869801864 385.973723479401 0.938903319371136 39.2902499029574 1.13602391377882 2457847.97095479 142.26475258725 0.932705979968642 "True"
"553" 21.2 0.1529519353 0.3420109247 24.6385423663 0.3829030869 1 0.0821264 3.741 2458000.5 0.572847829571054 1.886308045152 5.52097898286501 40.0579004176016 946.274969402188 0.80574057558426 2.17978202366672 2.96687551471975 2457700.85084247 113.998256529663 0.380439102418012 "False"
"554" 20.224 0.239747991 0.5360928053 16.0128171825 0.1526505046 4 0.0171437 3.21 2458000.5 0.623235817048821 2.42854882153624 3.08720520494931 60.3206288303583 1382.35212590941 0.91499021250315 201.544623947158 3.94210743056933 2457918.5900287 21.3314604264967 0.260425685505541 "True"
"555" 24.7 0.0305179233 0.0682401509 8.7252764872 0.1504113041 2 0.0382611 6.222 2458000.5 0.164453943470634 0.968587523459933 3.45267618634419 100.063481678215 348.182334366963 0.809299485630492 335.898966486272 1.12787556128937 2458081.45635085 276.295907545745 1.03394102591254 "False"
"556" 17.7 0.7665755735 1.7141150923 40.0952185366 0.3007125865 0 0.0379183 4.821 2458000.5 0.850108631874826 1.19791953382273 19.175872486764 304.139167542663 478.89455264353 0.17955779782856 224.397532585538 2.2162812698169 2458191.0983804 216.721241525207 0.751731248586512 "True"
"557" 18.3 0.5815070396 1.30028927 26.2922561118 0.1754732103 0 0.162295 4.669 2458000.5 0.792151039336397 1.26824275489039 20.1125176692405 350.023651095654 521.677386965892 0.263602938473111 199.589846346501 2.27288257130766 2457774.02217422 156.288195187722 0.690081665402026 "False"
"558" 18.3 0.5815070396 1.30028927 25.6490374255 0.4510195646 0 0.0108398 3.383 2458000.5 0.593520365434024 2.22157881261906 8.13382745136983 107.666381411506 1209.4586200243 0.903026543912911 139.281953384184 3.54013108132521 2458254.20883229 284.482592365622 0.297653837873978 "True"
"559" 19.8 0.2914439045 0.6516883822 30.8205003804 0.3796583031 1 0.0627794 4.841 2458000.5 0.403944981684985 1.25501413393502 39.3849438156525 121.928697554514 513.53654175573 0.748057472588244 106.14924596335 1.7619707952818 2458183.83009893 231.481715034359 0.701021194653834 "False"
"560" 24 0.0421264611 0.0941976306 12.1897264108 0.1816115837 7 0.0190557 4.232 2458000.5 0.422833499395572 1.60936023205004 7.51036324238751 67.2922968833194 745.724351551602 0.928868813344253 313.219159590661 2.28985165075583 2457792.6673871 100.331631237873 0.482752104381412 "False"
"561" 19 0.4212646106 0.9419763057 23.9865255761 0.4859390245 1 0.455459 5.258 2458000.5 0.760247757604949 1.07945089267772 42.2498477751508 111.926351942704 409.640381184639 0.258800772074822 358.512850591901 1.90010101328062 2458073.11287072 296.186385280635 0.878819609919598 "False"
"562" 19.5 0.3346223745 0.7482383761 28.0191018508 0.1195602135 5 0.0126644 4.637 2458000.5 0.870304867396633 1.2455161492619 17.7527092134507 315.875023772784 507.717895558709 0.161537382138157 146.140261601572 2.32949491638564 2458193.22818978 223.345080156893 0.709055172467074 "True"
"563" 18.4 0.5553349116 1.2417666126 9.4856301941 0.3268328339 0 0.0193934 5.704 2455202.5 0.443942576967189 1.05950994112014 11.1704379295686 158.014075673888 398.341891070441 0.589148367536913 296.603077077307 1.52987151470338 2455132.95493354 62.8510947138404 0.903746274419176 "True"
"564" 17.9 0.6991252322 1.5632915441 11.8764336041 0.4649524358 0 0.010566 7.912 2454724.5 0.417926238666045 0.71849769050039 7.34185491420131 82.0012332328342 222.452090613593 0.418218653219322 167.296517186982 1.01877672778146 2454797.91234435 241.194895067745 1.61832599103477 "True"
"565" 22.605 0.0800857001 0.1790770695 18.9351387305 0.4955431978 6 0.0730516 3.529 2458000.5 0.492996355029322 2.14749639918445 8.4996796670959 281.357245002917 1149.46855014269 1.08878850194792 5.17405142898928 3.20620429642098 2457935.59488699 20.3275162962423 0.313188212026602 "False"
"566" 18.9 0.4411182 0.9863702813 14.4961721849 0.3085129508 0 0.0667001 3.327 2458000.5 0.551072304062895 2.36216830611471 1.67107729639107 104.478255277943 1326.06460800117 1.06044277507973 265.47022989856 3.66389383714969 2457709.48907233 79.0036423017708 0.271479985083565 "False"
"567" 18.3 0.5815070396 1.30028927 14.4679123035 0.2304843915 0 0.0271242 3.247 2458000.5 0.705156392777061 2.23827312524323 7.30624441694089 21.5562093288306 1223.11712599915 0.659940522196877 246.881384086351 3.81660572828959 2458343.39876496 259.074624365811 0.29432994792377 "True"
"568" 24.6 0.0319561887 0.0714562102 5.2905483852 0.0973505564 6 0.0278381 5.738 2458000.5 0.230717225831152 1.07057714636316 6.18103402523264 327.5103412773 404.599534943859 0.823576557116021 73.7878626418416 1.3175777356103 2457987.8412486 11.2633607069413 0.889768694494304 "False"
"569" 22.3 0.0921626549 0.2060819612 14.9226194174 0.2693715764 4 0.00322616 3.235 2458000.5 0.715140231452134 2.24493254266676 2.3957707911806 192.431675123509 1228.5797991687 0.639490964509625 86.6082056391557 3.85037412082389 2458397.90435743 243.55207470234 0.29302125937899 "False"
"570" 26.1 0.0160160338 0.0358129403 7.0257473868 0.3462946213 1 0.00296693 5.677 2458000.5 0.25597177205596 1.08400275454602 6.65723564533577 266.174778956979 412.234187120254 0.806528648551336 267.890224003979 1.36147686054071 2457854.91849099 127.134878377275 0.873290016325074 "False"
"571" 20.5 0.2111324448 0.4721064988 9.7513600763 0.1698062952 7 0.159943 3.358 2458000.5 0.511483168244956 2.31573853865736 14.2486152561588 332.867269342639 1287.16052362473 1.13127725407795 33.5111936895225 3.50019982323678 2457520.9305907 134.12855986378 0.279685395405242 "False"
"572" 16.3 1.4606796427 3.2661789745 21.4845455542 0.324911407 0 0.299389 3.548 2458000.5 0.637954749962122 1.93866523836798 23.1501851572409 324.454697819794 985.944938040202 0.701884540964678 9.62714859598611 3.17544593577128 2457963.10578167 13.6538239393301 0.365131952211839 "False"
"573" 21.4 0.1394938229 0.3119176705 19.3288245002 0.2462718906 2 0.00821447 4.162 2458000.5 0.500204618581255 1.628235212203 4.42035269402487 314.555855177709 758.881805747971 0.813784438922432 112.507382280799 2.44268598548358 2457939.93336744 28.7317307590109 0.474382172919768 "True"
"574" 24.3 0.0366906138 0.0820427065 12.8887443817 0.3744142077 1 0.00347209 6.769 2458000.5 0.257679511271057 0.868933415751871 8.51376155589364 24.3639473213864 295.854497074071 0.645027077853838 319.295559932182 1.0928397536499 2458129.44843406 203.093693963328 1.21681435827514 "False"
"575" 24.3 0.0366906138 0.0820427065 13.5475597051 0.2195399143 7 0.077424 6.638 2458000.5 0.294017978207304 0.876628999635749 26.496456313123 172.999869740737 299.793475516827 0.618884313524955 334.079659313107 1.13437368574654 2458097.26011883 243.80786900614 1.20082666702262 "False"
"576" 19.5 0.3346223745 0.7482383761 10.9054252177 0.3545848241 1 0.0237275 6.161 2457800.5 0.42525559424204 0.959554906843374 18.1486787821941 327.485521632282 343.323216608476 0.55149881472583 243.793303686647 1.36761099896092 2457825.07134421 334.235112898487 1.04857458681724 "True"
"577" 19.5 0.3346223745 0.7482383761 10.9054232968 0.3545847997 1 0.0242684 6.161 2458000.5 0.425220146476775 0.959542195963304 18.1480501358465 327.484066150882 343.316394811596 0.551525522845142 243.797757613467 1.36755886908147 2458168.38699786 183.954462581111 1.04859542230006 "True"
"578" 22.8 0.0732073989 0.1636967205 16.7590388586 0.2142796837 7 0.0640548 5.376 2458000.5 0.365676113723308 1.1548703240825 7.19932417390341 214.1548636078 453.313089370299 0.732561832117632 237.716480983567 1.57717881604736 2457931.58345838 54.7302858954944 0.794153110601944 "False"
"579" 18.1 0.6376097899 1.4257388333 17.7963398305 0.4318145995 0 0.0920815 5.81 2458000.5 0.720043497120768 0.990967563896578 22.6780371739015 351.875114199235 360.319350606059 0.277427813655237 151.131367377432 1.70450731413792 2458011.53581019 348.973970835524 0.999113701205551 "False"
"580" 20.6 0.2016299194 0.4508582062 18.5676411693 0.2351520335 0 0.198787 7.576 2458000.5 0.698595713257148 0.731507908052129 30.3447153202035 176.149674179426 228.521446859582 0.220479619273208 359.856838389721 1.24253619683105 2458037.65006783 301.47584569061 1.57534448056075 "False"
"581" 19.9 0.2783267681 0.6223575734 21.243213354 0.1567763211 6 0.108364 3.369 2458000.5 0.63022113513702 2.13710614809338 20.2289729071007 170.822304738407 1141.13642286587 0.790256685533664 264.878803784947 3.48395561065309 2457975.82133384 7.78550192477695 0.315474988604684 "False"
"582" 20.5 0.2111324448 0.4721064988 14.0690180942 0.150022301 1 0.128608 4.789 2458000.5 0.226371549679031 1.34053358839435 23.4731842398627 185.281080401006 566.9111216695 1.03707492259273 119.285859769013 1.64399225419597 2457831.50905781 107.312657774007 0.635020175543274 "False"
"583" 20.3 0.2315021222 0.5176544822 8.7559744161 0.1393519898 4 0.0865086 4.78 2458000.5 0.404168400240224 1.34968247122522 7.09789180365349 260.493782624049 572.724600896083 0.804183465997849 159.956144230708 1.89518147645258 2457995.18905023 3.33832685463803 0.628574360934986 "False"
"584" 19.1 0.4023045798 0.8995803882 21.6986263335 0.1300513883 0 0.0579819 4.284 2457800.5 0.587999775507858 1.52344296119388 7.19513750259407 200.060061724453 686.811763026925 0.627658842012853 61.2767297603413 2.41922708037491 2457891.70834695 312.192133753614 0.524161086603124 "False"
"585" 19.3 0.3669061375 0.8204270649 21.698622379 0.130051293 0 0.0575808 4.284 2458000.5 0.588023208620885 1.52366359661994 7.19590325677817 200.037773413057 686.960971592267 0.627714039676648 61.2852172232348 2.41961315356324 2457891.70143518 57.0155874253916 0.52404723832502 "False"
"586" 23.779 0.0466396171 0.1042893544 9.3209847058 0.267051218 6 0.0562518 5.526 2458000.5 0.0609614043787918 1.12655831978085 12.5091934531906 172.62539346282 436.746009659651 1.05788174249239 200.481849658685 1.1952348970693 2458066.89711052 305.270341892345 0.824277708411217 "False"
"587" 17.7 0.7665755735 1.7141150923 14.955686534 0.1311015449 0 0.0336461 5.063 2458000.5 0.569827288143897 1.21905231164557 3.20345217238689 307.427392202866 491.622714448464 0.524403038795027 324.730993391798 1.91370158449612 2457916.83501531 61.2652621674258 0.732268850522646 "True"
"588" 17.3 0.9216265485 2.0608196123 3.9195855667 0.2495447227 0 0.235406 3.719 2458000.5 0.391113293339571 2.01622710695157 6.50127424538025 222.735316908315 1045.70118647193 1.22765388303122 156.113382210884 2.80480033087191 2458420.63168082 215.362691509983 0.344266607571322 "False"
"589" 18.4 0.5553349116 1.2417666126 22.6606333349 0.263899708 1 0.0859218 4.348 2458000.5 0.545206101230486 1.50877282787419 5.36646286462527 276.900325208858 676.915109241781 0.686180676746408 194.751511644325 2.33136497900198 2457913.57278968 46.2300150898622 0.531824441624947 "False"
"590" 20.5 0.2111324448 0.4721064988 4.8359497789 0.3885218385 0 0.232945 3.424 2458000.5 0.472403860137695 2.29815090654159 7.96146004431768 359.905889874985 1272.524759892 1.2124955471124 36.5160884218944 3.38380626597079 2457487.8776703 145.021963037066 0.282902157464152 "False"
"591" 17.8 0.7320739893 1.6369672047 12.2868141303 0.3748248083 0 0.141566 4.485 2458000.5 0.352112070774915 1.45439015232226 23.4736012189216 6.12460907906079 640.648501700115 0.942281824073423 103.748479109485 1.96649848057109 2458246.83575085 221.576402551987 0.561930604761665 "False"
"592" 20.6 0.2016299194 0.4508582062 15.3670938881 0.0792963307 0 0.01201 5.533 2458000.5 0.570873743115249 1.08797770749019 2.13156679034568 217.939866136988 414.503710057834 0.466879801189318 278.717776044653 1.70907561379106 2458206.42188239 181.155092557578 0.868508510936538 "True"
"593" 23 0.0667659413 0.1492931834 4.4755559327 0.211541323 0 0.112573 4.331 2455959.5 0.301691082614578 1.5868736368642 2.28397136407162 48.0182037120413 730.149756319181 1.1081280113861 334.837062356614 2.06561926234229 2456212.06962081 235.470665152699 0.493049537967151 "False"
"594" 18.1 0.6376097899 1.4257388333 16.8118318117 0.4138277037 0 0.378575 4.326 2458000.5 0.220779458066634 1.51355163533582 32.4277416399407 217.882104228554 680.133692287015 1.17939052553051 87.701462315073 1.84771274514113 2457810.38206787 100.630885286429 0.52930769947518 "False"
"595" 20.4 0.2210828104 0.4943561926 11.929089442 0.1596862287 0 0.128112 4.505 2458000.5 0.370989378703095 1.45138528965717 20.2344392127604 7.61588294334421 638.664096662086 0.912936762788442 80.5970800355593 1.98983381652589 2458189.39793074 253.522658590932 0.563676589746479 "False"
"596" 20.3 0.2315021222 0.5176544822 25.1005278321 0.3921087446 5 0.0143447 3.298 2458000.5 0.557447473742843 2.19655015813987 30.5381890704286 44.122815967186 1189.07737055079 0.972088821535358 24.870216714952 3.42101149474438 2458264.97665046 279.928175809389 0.30275574064053 "True"
"597" 17.2 0.9650614696 2.1579430484 24.6843441918 0.4190676576 0 0.222453 3.164 2457600.5 0.543501261961895 2.35502915072727 32.2929664449886 202.978955454062 1320.0575267084 1.07506783534995 234.106832798014 3.63499046610459 2457730.99269751 324.412633424008 0.272715387561685 "False"
"598" 22.4 0.0880146521 0.1968067451 10.0030837986 0.4383463457 4 0.00261913 5.83 2458000.5 0.367839762693556 1.04011179574261 6.03073883521641 271.006053550752 387.45249276609 0.65751731962188 284.788141481417 1.42270627186334 2457870.13459546 121.128516428835 0.92914617074702 "False"
"599" 17.2 0.9650614696 2.1579430484 24.684322677 0.4190668836 0 0.223812 3.163 2458000.5 0.54364377605183 2.35588644952282 32.2929073256395 202.976667613534 1320.77840104185 1.0751234441549 234.137201078398 3.63664945489075 2457731.04947328 73.4431979969717 0.272566540848961 "False"
"600" 20.1 0.2538370294 0.5675968529 18.1145891295 0.2648227026 5 0.172999 4.164 2458000.5 0.714109869287467 1.52002627923193 11.6798732962652 88.789508117951 684.502551702872 0.4345605116561 190.494179744189 2.60549204680775 2457894.76097655 55.6112586405804 0.525929376164354 "False"
"601" 24.183 0.03872175 0.0865844652 4.7008043721 0.1403841452 0 0.0345404 6.062 2457600.5 0.104142909314173 1.00122993490887 7.77139561875894 66.5132579804841 365.930968800812 0.896958936595019 307.227651641058 1.10550093322272 2457663.99704723 297.532105911676 0.983792110243501 "False"
"602" 24.2 0.0384197891 0.0859092601 4.7007985443 0.1403835667 0 0.034775 6.061 2458000.5 0.103970450548648 1.00138345361881 7.77408544694362 66.4065728405206 366.015134388046 0.8972691647741 306.933720144129 1.10549774246352 2458029.48755814 331.488826686175 0.98356588615358 "False"
"603" 24.4 0.0350392641 0.0783501764 12.4357373434 0.0629942961 6 0.00908397 7.176 2458000.5 0.362341281811157 0.804511168267072 14.9565157106721 206.128849634937 263.570343719337 0.51300356032579 327.946014101613 1.09601877620835 2458032.7400764 315.964592447247 1.3658592803724 "False"
"604" 18.3 0.5815070396 1.30028927 9.8567475078 0.2780532027 0 0.104956 5.013 2458000.5 0.341100858765728 1.26121243550978 16.4314901137679 116.263827235875 517.345639814516 0.831011790671379 328.29043808804 1.69141308034818 2457875.98174077 86.6472429117763 0.695859735338778 "False"
"605" 19.3 0.3669061375 0.8204270649 11.0658723116 0.2418663337 0 0.00132059 5.308 2458000.5 0.190284255403881 1.18956055949551 5.88390331782979 251.591106336594 473.890782663659 0.96320591417408 211.446773978635 1.41591520481694 2457797.75148002 154.021706818727 0.759668710955933 "True"
"606" 22.6 0.0802703167 0.1794898848 13.6661399066 0.0699496634 8 0.0663006 7.64 2453679.5 0.427043263034432 0.741263780848812 24.6201089564688 223.742436279444 233.108225027533 0.424712077105895 358.5470664503 1.05781548459173 2453566.5666249 174.40832485086 1.54434705149284 "False"
"607" 20.6 0.2016299194 0.4508582062 19.7717359213 0.1304235131 1 0.013478 3.993 2458000.5 0.584606387395588 1.69561625750958 3.83823317604953 245.717414783124 806.472911923693 0.704348162797678 245.332853897331 2.68688435222148 2457622.04312712 168.938686250304 0.446388210536775 "True"
"608" 19.5 0.3346223745 0.7482383761 19.4912536885 0.4520092733 1 0.0877819 7.057 2457800.5 0.801589457052959 0.786001324476259 19.8076929143158 19.0490565534461 254.526698156324 0.155950949546428 222.344005688553 1.41605169940609 2457900.11289503 219.108523895958 1.41438993476 "False"
